userId,filmId,pref
105965,86226,6
594,86234,8
7604,86234,7
84108,86234,6
27332,86234,5
72960,86234,5
104662,86235,6
12462,86236,10
51412,86236,10
72351,86236,5
39555,86236,3
66158,86236,2
2348,86242,8
96617,86242,7
17630,86244,1
63060,86244,1
64351,86245,7
68534,86245,6
23798,86245,5
2867,86245,4
75742,86245,4
135325,86253,10
66503,86254,5
2232,86255,10
120863,86255,1
110634,86261,2
9931,86261,1
50517,86267,10
119771,86267,5
89474,86269,1
68332,86272,1
100299,86272,1
75801,86276,6
1826,86276,1
34067,86276,1
35850,86276,1
36661,86276,1
55989,86279,10
102701,86279,7
48654,86280,7
72351,86280,7
131534,86280,5
107816,86281,10
96970,86281,6
56110,86281,5
94076,86281,4
67752,86281,3
76153,86282,2
48553,86284,10
103986,86284,10
6043,86284,9
64183,86284,9
85372,86284,8
105624,86285,10
99746,86285,4
2546,86288,10
7666,86288,10
51407,86288,10
60264,86288,10
104255,86288,10
19476,86291,10
34367,86291,10
43214,86291,10
81648,86291,10
122328,86291,10
55828,86292,3
75062,86292,2
67042,86292,1
22701,86306,5
75533,86307,5
15648,86307,3
55759,86307,3
75905,86307,2
37653,86307,1
107826,86310,8
94535,86310,5
47516,86310,3
20080,86317,10
25302,86317,10
33913,86317,10
38205,86317,10
72960,86317,10
46904,86320,10
90280,86320,1
49071,86322,4
111943,86322,2
116044,86323,10
62536,86324,9
2535,86324,8
74011,86324,8
82919,86324,8
104850,86324,8
62087,86325,10
133838,86325,10
48460,86325,2
4098,86327,1
20924,86327,1
132049,86327,1
584,86329,10
16346,86329,10
76153,86329,10
80356,86329,9
44318,86329,8
94535,86330,9
93053,86330,2
38135,86331,2
91951,86332,1
129753,86334,7
92231,86334,3
22753,86340,5
96656,86344,10
10253,86344,9
20753,86344,9
32186,86344,9
51412,86344,8
45815,86348,8
20696,86351,10
56792,86351,10
124126,86351,10
7195,86351,9
75111,86351,9
123912,86355,10
50238,86355,5
82655,86355,5
105382,86355,5
95028,86355,4
103708,86357,7
53526,86357,6
133199,86360,10
29017,86360,7
31871,86360,1
35533,86361,8
106929,86361,8
2171,86361,5
73123,86363,1
90524,86363,1
95028,86363,1
53396,86367,9
118138,86367,5
97511,86367,2
115739,86373,3
38787,86375,3
41031,86375,2
55555,86375,2
98873,86375,2
100344,86382,6
22782,86382,5
89033,86384,6
17882,86385,10
35578,86385,1
69042,86385,1
33918,86388,10
104712,86388,9
17020,86388,1
22663,86388,1
31686,86388,1
15180,86391,3
123985,86395,2
84064,86395,1
44318,86398,8
23658,86398,5
74061,86398,4
102415,86398,3
52561,86400,10
113387,86400,10
999,86401,10
6234,86401,10
13948,86401,10
49295,86401,10
65371,86401,10
23392,86405,10
62292,86405,10
69381,86405,10
125676,86405,10
60866,86407,6
119761,86407,2
27294,86407,1
94908,86407,1
95257,86407,1
34604,86412,1
39453,86412,1
65422,86412,1
4906,86416,10
125795,86419,10
80330,86419,9
35800,86419,6
48090,86419,3
76658,86419,1
7604,86421,2
12570,86421,1
30577,86421,1
38181,86421,1
90306,86421,1
34629,86424,10
121859,86424,9
64855,86424,5
67217,86428,7
32000,86428,6
43030,86428,5
34768,86428,4
131976,86428,3
16112,86430,10
110114,86430,9
115094,86430,9
43781,86430,8
48167,86430,8
66503,86432,5
81729,86434,10
70056,86434,5
15360,86437,1
13813,86442,10
28569,86442,10
48973,86442,10
72329,86442,10
82987,86442,10
113278,86443,6
70807,86454,9
125749,86454,9
102436,86454,8
71967,86454,7
88552,86454,7
109398,86457,10
25855,86457,9
46639,86457,9
108103,86457,8
4712,86457,7
8226,86459,9
14048,86459,8
105694,86459,8
130802,86459,8
15562,86463,10
43089,86463,10
97347,86463,8
118045,86463,7
93540,86464,8
129289,86464,8
87814,86464,6
119569,86464,4
100705,86465,10
8631,86465,1
115564,86465,1
91584,86468,10
67385,86468,1
109791,86469,5
21635,86469,3
72093,86469,3
111093,86469,3
133524,86469,3
14252,86471,10
115356,86471,10
7326,86471,9
32684,86471,9
48968,86471,9
113157,86472,10
73084,86473,10
55505,86473,7
64534,86473,5
117172,86473,5
111928,86473,1
90426,86477,10
122529,86477,10
129753,86477,1
53785,86479,7
95364,86479,7
13130,86483,10
110939,86483,10
39547,86483,6
79868,86483,5
87914,86483,1
46303,86484,10
21981,86493,9
45047,86493,8
81562,86493,8
99385,86493,8
1312,86493,7
88143,86494,8
101550,86494,7
43325,86494,5
44495,86494,4
675,86501,8
38100,86501,8
78392,86501,8
90204,86501,8
116000,86501,8
31395,86503,8
107903,86503,8
22296,86503,7
92870,86503,7
62986,86503,6
86902,86506,6
131381,86506,6
57728,86506,5
50469,86506,3
41548,86506,2
26530,86507,1
52724,86507,1
65333,86510,7
52283,86511,1
76174,86511,1
86010,86511,1
118605,86513,4
13974,86516,10
109539,86516,9
74758,86516,8
43167,86516,2
24248,86516,1
65360,86519,9
73637,86519,8
6440,86524,10
23065,86524,10
70380,86524,10
77984,86524,10
95084,86524,10
108497,86530,2
121547,86535,10
98490,86535,9
123600,86536,7
60889,86536,6
64111,86536,6
39461,86536,1
8414,86539,10
18165,86539,10
45278,86539,10
89466,86539,10
131564,86539,10
7216,86542,9
86990,86542,4
72005,86544,5
18195,86549,10
22958,86549,8
96895,86549,4
37935,86549,3
127215,86551,8
14105,86551,7
76099,86551,7
125948,86553,5
17345,86554,8
99428,86554,8
100636,86554,8
107736,86554,7
121657,86554,7
95842,86565,10
42041,86565,1
64859,86571,2
28049,86575,9
98038,86575,8
44720,86575,7
39018,86577,6
50668,86578,9
78097,86578,8
111310,86578,8
39278,86578,5
110727,86578,3
111146,86582,10
35977,86583,10
33437,86585,4
79874,86585,4
105210,86585,4
110640,86585,4
44025,86585,3
39814,86586,5
89441,86586,3
87844,86586,2
107033,86586,2
77713,86587,10
107238,86587,3
115443,86587,3
82039,86593,9
95095,86593,8
36278,86596,10
42210,86597,8
51527,86597,8
54023,86597,7
54959,86597,7
22067,86597,5
33639,86598,2
63176,86599,3
48400,86600,10
62801,86600,10
39204,86600,7
54311,86600,3
96125,86600,2
110866,86605,10
117697,86611,5
122096,86616,4
37139,86618,2
112608,86619,9
74411,86619,8
20137,86619,7
20422,86619,7
33162,86619,7
31501,86620,10
6784,86620,9
113582,86620,9
5181,86620,8
17944,86620,8
121114,86621,9
78164,86621,6
35605,86622,10
78205,86622,7
47092,86623,10
90526,86623,9
36737,86623,8
12440,86623,6
4342,86624,4
74688,86624,3
84013,86627,9
14758,86627,5
15230,86627,5
35318,86627,5
44641,86627,5
47315,86632,7
33198,86632,5
36116,86632,2
127298,86632,2
33792,86637,8
64351,86637,6
40964,86637,4
43774,86637,3
6692,86637,2
47092,86640,10
51447,86640,8
6866,86640,7
104041,86640,7
107640,86640,7
24462,86649,10
54338,86649,10
105265,86649,10
10215,86649,9
16643,86649,9
21352,86651,8
62703,86651,8
76407,86651,8
130802,86651,8
76970,86651,6
72914,86652,10
117909,86652,10
73280,86652,9
22753,86652,8
26767,86652,8
35540,86657,7
24030,86659,10
134199,86659,6
55672,86659,2
88665,86661,6
25578,86661,5
502,86664,10
2091,86664,10
20604,86664,10
34231,86664,10
39724,86664,10
26641,86665,10
31876,86665,10
42957,86665,10
64363,86665,10
64438,86665,10
102943,86667,10
39555,86667,6
19826,86670,10
48832,86670,10
51755,86670,10
69960,86670,10
12785,86670,7
96346,86671,10
12324,86671,8
119595,86671,8
120002,86671,8
68512,86671,7
82688,86673,8
98503,86673,8
20672,86673,5
86139,86673,4
33729,86678,6
74061,86678,3
72737,86678,1
91599,86679,10
42076,86679,3
114810,86681,5
21063,86681,3
126991,86681,3
60853,86681,1
78820,86682,10
33516,86682,3
70813,86682,2
90280,86684,9
61064,86686,4
10881,86688,10
29646,86688,10
51338,86688,10
59915,86688,10
63592,86688,10
9,86689,10
55223,86689,10
63713,86689,10
39555,86689,9
114670,86689,9
63027,86691,10
25292,86693,2
68551,86693,2
82272,86693,2
36509,86695,9
116809,86697,6
65105,86700,7
12809,86700,2
17914,86700,2
101507,86700,2
114857,86700,2
3234,86703,10
4300,86703,10
14706,86703,10
35503,86703,10
40641,86703,10
10812,86706,10
117886,86706,10
89716,86706,9
117879,86708,6
42180,86708,4
66503,86708,4
57947,86711,6
104712,86711,6
15052,86715,8
38437,86715,4
34697,86715,2
83912,86720,5
37394,86720,4
5817,86720,3
6962,86720,1
9067,86720,1
78820,86724,8
114126,86724,8
130464,86724,8
3335,86724,7
38883,86724,7
93258,86726,7
124637,86726,7
17178,86726,1
20796,86726,1
21945,86726,1
68035,86728,6
98832,86732,10
123878,86732,10
126978,86732,10
9593,86732,9
38813,86732,9
40013,86747,6
75484,86747,1
41953,86748,2
15583,86748,1
53213,86748,1
95506,86748,1
130119,86748,1
93046,86752,10
33467,86752,2
90204,86754,9
68953,86754,8
45489,86754,5
61064,86754,5
29558,86755,1
40538,86755,1
43090,86755,1
131182,86755,1
92621,86756,8
103003,86756,7
121498,86756,7
28763,86756,6
102244,86756,6
39151,86757,3
88536,86757,1
27174,86758,10
63293,86758,7
101123,86758,7
93137,86759,10
49708,86769,8
90280,86770,10
61436,86770,8
116174,86770,6
96913,86774,9
10939,86777,10
22511,86777,10
47986,86777,10
48908,86777,10
51282,86777,10
60827,86780,6
94565,86780,6
123926,86780,6
265,86780,5
12302,86780,5
106004,86782,7
19157,86782,6
27887,86782,6
114065,86782,6
116482,86782,6
49257,86790,4
46948,86794,1
109647,86797,10
118114,86797,6
7415,86797,5
65895,86797,5
121323,86797,5
8551,86798,3
134,86799,10
10719,86799,10
19421,86799,10
22188,86799,10
29677,86799,10
67393,86802,4
35674,86802,1
11010,86807,10
60325,86807,7
77612,86807,7
104565,86807,6
117514,86807,5
79524,86808,10
14536,86809,10
35393,86809,10
54233,86809,10
54775,86809,10
70144,86809,10
121114,86810,4
76704,86811,2
111384,86811,2
120102,86811,2
36475,86812,1
37297,86812,1
46755,86812,1
54559,86812,1
97912,86812,1
50707,86813,9
48643,86813,3
77483,86813,1
108998,86813,1
81552,86817,1
61436,86820,9
116784,86826,4
5128,86829,10
42388,86829,10
43147,86829,10
59889,86829,10
85608,86829,10
520,86832,10
1811,86832,10
2437,86832,10
2579,86832,10
2902,86832,10
72433,86834,6
121556,86834,4
15260,86837,9
24230,86837,8
86195,86837,8
5943,86837,6
7532,86837,4
22921,86838,5
74886,86838,5
76189,86838,5
37761,86839,10
85438,86839,10
96941,86839,2
50472,86839,1
33639,86840,6
27332,86840,1
109747,86842,5
29286,86843,10
130309,86843,7
86431,86844,8
26794,86844,7
28857,86844,6
48897,86844,6
53498,86844,6
47942,86851,10
121989,86852,3
103415,86852,1
6434,86856,10
120182,86856,10
22615,86856,9
69516,86856,9
1716,86856,8
29032,86861,2
47092,86861,2
47666,86861,2
56579,86861,2
74009,86861,2
20137,86866,10
46094,86866,10
81881,86866,10
96637,86866,10
109539,86866,10
119900,86870,7
5886,86870,5
51199,86870,5
27582,86870,3
35693,86870,2
11196,86873,5
75367,86873,2
1508,86875,10
113635,86875,7
96629,86875,6
66158,86875,5
41674,86875,4
63693,86876,10
78742,86878,2
87914,86880,1
121556,86882,5
11114,86882,4
56579,86882,4
37816,86882,3
15648,86883,4
77443,86886,7
102124,86886,5
108539,86886,5
123643,86886,5
119581,86886,2
15180,86889,1
82369,86889,1
117059,86889,1
66158,86893,1
9930,86896,3
121873,86896,3
4094,86903,10
31046,86903,5
64274,86903,5
21722,86903,4
15256,86908,10
16656,86908,10
46161,86908,10
55295,86908,10
79732,86908,10
16100,86909,6
83495,86909,6
18555,86909,5
88951,86909,4
5860,86910,10
8570,86910,10
9448,86910,10
9901,86910,10
14745,86910,10
106227,86912,3
69075,86917,6
123538,86917,2
71636,86918,10
129147,86918,10
40350,86919,10
46645,86919,10
92461,86919,10
99626,86919,10
56792,86919,9
14310,86927,10
47214,86927,10
51455,86927,10
96069,86927,10
121114,86927,10
42060,86928,9
3775,86928,4
33519,86929,10
49263,86930,10
12165,86935,6
104144,86935,6
126481,86935,6
13221,86935,5
72480,86935,5
90280,86945,10
46611,86947,10
75801,86950,10
61436,86950,2
29103,86952,8
108318,86952,8
2200,86952,7
2965,86952,7
59199,86959,8
113038,86959,7
2216,86959,5
34157,86959,5
129753,86964,7
31413,86964,5
106719,86964,5
27363,86964,4
100667,86964,3
24321,86965,9
36455,86965,9
49024,86965,9
66494,86965,9
67581,86965,9
129494,86968,5
23065,86968,1
81308,86968,1
38100,86976,9
26990,86976,7
25753,86977,10
26301,86977,10
27641,86977,10
80394,86977,10
81875,86977,10
33874,86978,5
117296,86978,3
2176,86987,9
969,86989,4
83656,86989,2
132888,86989,1
6605,86990,10
10151,86990,10
110916,86990,10
120490,86990,10
30215,86991,8
68760,86991,7
60766,86991,6
4373,86991,5
39318,86991,5
60071,86995,8
21309,86996,9
32949,86996,9
104976,86996,9
762,86996,8
134123,86996,8
54627,87000,2
92157,87001,10
22650,87004,6
76099,87013,6
46716,87013,4
88393,87016,6
28427,87016,5
60339,87016,3
109227,87016,3
39597,87018,10
47647,87018,10
50841,87018,10
59504,87018,10
61759,87018,10
31630,87025,8
61468,87025,8
22694,87025,7
31529,87025,7
111397,87025,7
13038,87026,1
31393,87026,1
37376,87026,1
44680,87026,1
56156,87026,1
60997,87029,5
59596,87029,4
74886,87029,4
36278,87029,2
104057,87032,3
92231,87032,2
131923,87032,2
17078,87033,10
39299,87033,10
47647,87033,10
59698,87033,10
66344,87033,10
43339,87035,3
84909,87035,1
89735,87049,5
106743,87049,5
64438,87049,3
95028,87049,3
64468,87051,10
32524,87051,9
68441,87051,9
94310,87051,9
101926,87051,9
11301,87053,7
95617,87053,6
34775,87053,5
79868,87053,2
90280,87053,2
5945,87056,2
10466,87061,10
43653,87061,10
60230,87061,10
61587,87061,10
76189,87061,10
372,87063,10
93942,87063,4
483,87063,3
88896,87063,3
2902,87068,10
5092,87068,10
8111,87068,10
36542,87068,10
45118,87068,10
8119,87069,1
9105,87069,1
20056,87069,1
21480,87069,1
23998,87069,1
50212,87071,7
134682,87072,10
37401,87072,5
27332,87074,5
109747,87077,9
2240,87077,8
9368,87077,7
17459,87077,6
42882,87077,6
84752,87080,9
130010,87080,5
96346,87082,8
67369,87082,7
47647,87082,6
129150,87082,6
99502,87082,5
59560,87085,10
99164,87085,10
35926,87085,8
15515,87085,7
24027,87085,6
104712,87087,10
128000,87091,8
67217,87091,7
87012,87091,7
46591,87091,4
25929,87093,5
58925,87093,5
68332,87093,5
103050,87093,5
117296,87093,5
105292,87095,10
19748,87095,2
40628,87095,2
82471,87095,2
101324,87095,2
57259,87096,4
93460,87096,3
103745,87096,3
68783,87097,5
82078,87097,5
101733,87097,5
104039,87097,5
115182,87097,5
29051,87102,7
36003,87102,7
27546,87102,6
20784,87102,5
72098,87102,5
118045,87103,4
3457,87107,10
37359,87107,10
46772,87107,10
59068,87107,10
96901,87107,10
11301,87109,3
16254,87116,10
25499,87116,10
31320,87116,10
80252,87116,10
106018,87116,10
43544,87117,10
87448,87117,10
58357,87123,5
32524,87130,2
111990,87132,10
13384,87132,9
50386,87132,9
100807,87132,9
16907,87132,8
133582,87144,5
28202,87147,9
69469,87147,8
106192,87147,8
31027,87162,10
38128,87166,10
52121,87166,10
89134,87166,10
105772,87166,10
106320,87166,10
31210,87167,9
120464,87167,9
47088,87167,8
96414,87167,8
45501,87167,7
4094,87173,5
105868,87173,3
6515,87173,2
33192,87173,2
46681,87173,2
78460,87177,10
7471,87177,9
15105,87177,9
43758,87177,9
67513,87177,9
47901,87187,1
55650,87192,9
81373,87194,8
4708,87194,7
11800,87194,7
66553,87194,6
36367,87194,5
35859,87200,7
82369,87200,7
93710,87200,6
10036,87200,5
17943,87200,5
111816,87206,9
40523,87206,2
7984,87207,5
15816,87207,5
63440,87207,5
92702,87207,5
61818,87207,4
74658,87214,7
89033,87214,1
45047,87215,10
88695,87215,10
15446,87216,4
57912,87216,3
4614,87216,2
97347,87217,5
104712,87217,1
45078,87219,9
15506,87220,10
93872,87220,10
31583,87220,3
64499,87220,3
70661,87220,3
23525,87221,10
20858,87221,8
48514,87221,8
78096,87221,8
115742,87221,8
67217,87222,10
127166,87222,10
38100,87225,10
86693,87225,10
122093,87225,10
29144,87225,8
55650,87225,8
127881,87229,10
117273,87230,2
76226,87232,1
86551,87232,1
89345,87232,1
96095,87232,1
105352,87232,1
71889,87235,10
48369,87236,10
1508,87236,9
123819,87236,4
93705,87244,2
66052,87246,10
24474,87248,8
74462,87248,8
95289,87248,5
42316,87248,4
81980,87248,3
102561,87249,6
2965,87249,5
23728,87249,4
118955,87249,3
18032,87249,2
61500,87254,10
63683,87254,10
82387,87254,10
87781,87254,10
22499,87254,9
8827,87264,10
17750,87264,10
95519,87264,10
72507,87265,7
788,87265,6
4113,87266,10
28862,87266,9
55309,87266,9
134112,87266,9
32578,87266,8
14064,87267,10
86431,87267,10
122077,87267,10
91229,87267,7
57821,87268,1
81904,87271,6
85391,87271,6
47379,87271,5
23720,87283,10
29039,87283,10
41920,87283,10
65271,87283,10
104907,87283,10
97214,87285,7
87917,87285,5
47379,87285,3
91712,87290,10
100057,87292,5
78392,87300,8
18502,87300,6
95535,87300,5
54499,87300,4
72891,87300,4
81004,87303,2
109311,87309,9
7415,87312,10
94389,87319,10
120615,87327,5
10890,87330,10
67102,87330,5
19005,87330,3
100525,87331,8
52855,87331,1
119115,87331,1
131646,87331,1
47379,87332,10
93537,87332,7
133759,87332,3
100621,87335,6
41055,87336,10
58651,87336,10
84151,87336,10
88035,87336,10
129396,87336,10
24162,87337,10
47235,87337,9
90628,87337,9
17869,87337,8
18908,87337,8
42928,87338,7
48612,87339,10
57383,87339,10
88664,87339,10
89033,87339,10
91268,87339,10
40974,87340,10
67614,87340,10
29191,87340,9
96705,87340,9
49664,87340,8
27945,87346,2
19108,87349,10
93219,87350,10
84852,87350,9
121508,87350,8
40274,87350,6
23285,87353,10
90524,87353,2
116174,87354,3
106018,87357,10
25185,87358,1
61311,87358,1
80160,87358,1
30707,87361,1
24949,87368,8
48822,87368,8
49120,87368,8
122935,87368,8
2241,87368,7
126681,87369,1
101616,87371,10
55291,87371,2
97904,87371,1
67217,87375,6
11301,87376,10
108318,87376,7
98038,87382,4
51191,87384,10
108170,87384,10
90820,87384,8
114979,87384,7
24666,87384,5
13471,87399,10
22655,87399,10
43019,87399,10
71898,87399,10
75785,87399,10
10593,87400,1
106425,87400,1
126910,87401,10
36232,87401,4
68926,87403,5
21849,87403,4
65885,87406,1
73209,87406,1
83962,87406,1
91176,87406,1
15253,87411,10
18806,87411,10
28173,87411,10
34916,87411,10
43214,87411,10
104712,87412,9
28286,87413,10
123048,87413,10
71939,87413,8
118508,87413,7
35102,87413,6
65231,87414,10
79128,87414,10
134602,87414,10
65753,87414,1
79420,87414,1
1074,87416,4
14380,87416,3
20217,87416,2
103732,87416,2
98630,87416,1
87844,87418,10
46536,87418,9
5564,87418,8
33634,87418,8
36367,87418,8
4667,87420,10
29434,87420,7
117307,87420,4
63289,87422,10
76098,87422,9
36504,87422,7
44329,87422,6
99003,87422,6
47764,87424,10
88031,87424,3
63693,87426,5
112467,87426,5
63890,87427,9
96001,87430,10
44717,87434,10
118820,87434,10
110727,87434,8
128715,87434,8
7676,87434,6
43147,87435,7
124472,87441,1
30780,87444,9
110359,87444,9
83393,87446,10
39738,87448,10
80983,87448,10
90599,87448,8
18,87448,5
70919,87448,5
93630,87450,10
88143,87450,9
60231,87450,7
1277,87450,5
68854,87450,5
6239,87453,10
9033,87453,10
58348,87453,10
64438,87453,10
68739,87453,10
57755,87454,10
59392,87454,9
89891,87454,9
1369,87454,7
121323,87454,7
48804,87455,4
12631,87455,3
58822,87455,2
75254,87456,10
82018,87456,7
33535,87458,10
51372,87458,10
131976,87458,8
7692,87458,5
121556,87458,5
97912,87462,10
34406,87462,6
44636,87462,6
94178,87462,6
113649,87462,5
38127,87463,10
59596,87463,8
93285,87463,8
100485,87463,8
65176,87463,1
6651,87465,6
58454,87465,4
45772,87465,2
6381,87465,1
9868,87465,1
41244,87466,7
60205,87466,7
62885,87466,4
91857,87466,1
97239,87466,1
10475,87467,9
10541,87467,9
46413,87470,7
13499,87470,6
41675,87470,1
34631,87472,2
124292,87472,1
90280,87474,3
72351,87476,6
19526,87476,5
30743,87480,5
80738,87480,5
100626,87483,8
113570,87483,6
102937,87483,5
109311,87483,5
16284,87483,4
58417,87484,10
3030,87485,10
22669,87485,10
41694,87485,10
46526,87485,10
52248,87485,10
11573,87488,10
24119,87488,10
112802,87488,9
90048,87488,8
46101,87488,7
37710,87494,4
29799,87499,8
120046,87499,6
33135,87499,4
16895,87499,3
87218,87499,1
130144,87500,1
63609,87506,10
114138,87506,9
45047,87506,8
82657,87506,7
121493,87506,6
126476,87507,10
120192,87507,9
130933,87507,9
14310,87507,8
20797,87507,8
36143,87510,2
37235,87515,8
37383,87515,5
118726,87515,5
84597,87515,4
21185,87515,1
74411,87516,2
73048,87520,4
123823,87522,9
97236,87527,8
80362,87527,7
116556,87527,7
113635,87527,5
17566,87527,4
76802,87535,6
31742,87536,1
48480,87536,1
48937,87536,1
72343,87536,1
89510,87536,1
91283,87538,8
60997,87538,7
48369,87538,5
72583,87538,5
134621,87538,5
59889,87540,10
90378,87540,10
100719,87540,10
91462,87540,9
28994,87540,8
87451,87541,10
103286,87541,10
27331,87541,9
68816,87541,9
89214,87541,9
22765,87542,10
39037,87542,10
78734,87542,10
13357,87542,9
33922,87542,9
25640,87564,3
98294,87564,3
121114,87564,3
8098,87564,2
31428,87564,2
67265,87566,10
49723,87567,10
108318,87567,9
108584,87567,4
51412,87569,9
12571,87569,8
97282,87569,7
129237,87569,7
97439,87569,6
77443,87570,10
100596,87570,9
66962,87570,8
130878,87570,8
89702,87570,7
33639,87571,7
39954,87571,7
60478,87571,7
112467,87571,6
121915,87572,10
76273,87572,5
28849,87575,6
33362,87575,5
7576,87575,4
127825,87575,4
58911,87575,3
94861,87577,10
8867,87577,5
120139,87577,5
34650,87581,6
40360,87581,6
92609,87581,6
53635,87581,5
120540,87581,5
37211,87586,3
10825,87588,8
126674,87588,7
9929,87588,5
56301,87588,4
48777,87588,3
80098,87591,5
70619,87593,10
82104,87607,1
3821,87609,9
4330,87609,9
8449,87609,9
13816,87609,9
19644,87609,9
66377,87611,10
127227,87613,3
42651,87618,9
86417,87618,7
112010,87618,7
104427,87618,6
3530,87618,5
110504,87619,10
134442,87619,10
101259,87619,5
57805,87619,1
97687,87620,10
17941,87620,8
63865,87620,7
14967,87620,6
15480,87620,6
100546,87623,10
131555,87623,10
81801,87623,3
2965,87623,2
55025,87623,2
28055,87624,9
134614,87624,9
1090,87624,6
67380,87624,6
86891,87624,6
126314,87636,4
2088,87636,2
22718,87638,10
65257,87643,3
117153,87643,3
131051,87643,3
2692,87647,10
43443,87647,10
130288,87647,10
104252,87647,7
104272,87647,6
89474,87648,7
100756,87651,10
22901,87660,10
29464,87660,10
31526,87660,10
37640,87660,10
39898,87660,10
127280,87663,8
112037,87663,7
44408,87663,6
6435,87663,5
72583,87663,5
80863,87666,7
88915,87666,6
14310,87673,10
38108,87673,10
97318,87673,10
108804,87673,10
126884,87673,10
119533,87674,5
48369,87676,6
33639,87676,4
24922,87677,4
70769,87683,10
64087,87683,8
115816,87683,7
61416,87683,6
91620,87683,3
8590,87692,10
127233,87692,8
315,87692,7
22935,87692,7
30282,87692,7
102983,87706,6
104699,87706,6
1933,87706,5
7180,87706,5
60460,87706,4
95479,87711,7
19933,87713,10
22546,87713,10
26055,87713,10
32110,87713,10
57768,87713,10
80877,87715,9
35314,87716,10
41358,87716,10
85330,87716,10
42170,87716,8
4401,87716,7
22499,87718,6
19526,87718,3
30385,87719,10
57947,87719,10
37744,87719,7
69451,87719,7
107352,87719,7
19898,87721,10
26557,87721,10
26723,87721,10
69794,87721,10
121426,87721,10
100525,87723,3
10720,87723,1
57827,87723,1
59742,87724,10
109533,87724,5
76990,87727,10
99892,87727,10
108871,87727,10
117218,87727,10
6701,87727,1
100703,87728,10
4780,87734,5
57892,87734,5
14123,87735,8
21322,87735,7
36485,87735,7
114569,87735,7
33375,87735,6
2304,87737,5
34531,87738,2
4883,87738,1
64272,87738,1
67274,87738,1
79920,87738,1
112516,87743,9
20048,87743,8
47075,87743,7
86159,87743,7
86425,87743,7
64,87745,10
6757,87745,10
15033,87745,10
19534,87745,10
22046,87745,10
25296,87752,8
48361,87752,8
112174,87752,8
13686,87752,7
99571,87752,7
63283,87754,10
76082,87756,6
69804,87760,10
63062,87760,8
85634,87760,8
54192,87760,7
99214,87760,7
46676,87763,10
87254,87763,10
119810,87763,10
52855,87763,5
43156,87763,3
8860,87766,10
46930,87766,1
66444,87766,1
84752,87766,1
53930,87768,7
40300,87768,5
70280,87769,5
119463,87769,5
107881,87769,3
1745,87769,1
28173,87769,1
32000,87773,5
28810,87777,10
3520,87781,10
5977,87781,10
8080,87781,10
11378,87781,10
14048,87781,10
44059,87784,9
96025,87784,9
109758,87784,8
34631,87784,7
60295,87784,7
135281,87786,6
106743,87786,2
6796,87787,10
44908,87787,10
66510,87787,10
2322,87789,10
7359,87789,10
11144,87789,10
20866,87789,10
24221,87789,10
29494,87793,8
117482,87793,8
68306,87793,7
79302,87794,1
29439,87796,9
54907,87796,6
107162,87796,5
113286,87796,5
72351,87796,1
49305,87801,2
123985,87804,3
92231,87804,2
43030,87810,6
16150,87812,5
57685,87820,10
1508,87828,10
39868,87828,10
43496,87828,10
77443,87828,9
104390,87828,9
84752,87829,10
98735,87829,10
73692,87831,10
84518,87831,7
59609,87831,3
88444,87831,2
12438,87831,1
116415,87832,10
70798,87839,6
101729,87839,4
102189,87839,3
4094,87841,8
21494,87841,8
46666,87841,8
67883,87841,8
97439,87841,8
41418,87853,3
78916,87853,3
675,87854,5
54382,87856,9
68384,87856,9
92240,87856,9
12462,87856,6
22201,87856,6
78756,87867,8
21839,87867,2
47073,87873,1
55134,87873,1
90352,87873,1
97904,87873,1
40259,87874,10
25068,87874,9
47603,87874,9
13830,87874,8
21923,87874,8
82120,87879,9
73165,87879,7
77236,87882,5
36264,87882,3
76189,87882,3
82404,87882,3
158,87882,2
49470,87883,2
2710,87885,8
47795,87885,7
11928,87885,5
27824,87885,5
61262,87885,5
127693,87886,9
94731,87886,8
115259,87886,8
115526,87886,8
70295,87886,6
9909,87890,10
43888,87890,9
129237,87890,9
40436,87890,8
72423,87890,8
880,87891,5
11202,87893,4
12498,87893,1
117656,87900,10
128072,87900,10
76600,87912,5
115278,87917,3
60295,87917,2
125161,87917,2
68244,87923,5
133987,87925,5
10022,87926,10
11082,87926,10
13677,87926,10
22690,87926,10
24402,87926,10
85372,87936,7
67634,87936,6
78520,87936,5
63142,87936,4
128266,87936,4
107853,87938,7
11301,87938,3
51310,87938,3
54499,87938,3
61561,87939,10
37978,87942,10
42082,87943,10
88561,87943,10
95104,87943,10
102444,87943,10
102785,87943,10
52204,87944,5
2119,87945,10
2299,87945,10
2774,87945,10
7871,87945,10
17406,87945,10
8038,87949,10
29152,87949,10
50000,87949,10
67183,87949,10
78750,87949,10
96736,87952,9
103270,87956,5
11416,87958,10
22628,87958,10
32684,87958,10
42051,87958,10
47135,87958,10
62025,87959,2
3821,87959,1
40532,87960,7
126279,87960,7
42586,87960,6
109544,87960,6
32015,87960,5
9881,87964,10
14557,87964,10
19868,87964,10
68474,87964,10
77336,87964,10
57930,87967,10
120643,87967,10
94898,87970,6
82918,87971,10
117384,87971,10
10266,87971,9
46666,87971,9
69217,87971,9
28869,87976,6
127270,87976,6
12589,87978,9
13499,87978,9
27546,87978,9
66392,87978,7
88550,87978,7
21147,87981,7
128615,87981,6
78282,87981,5
98983,87981,3
75529,87984,10
95357,87984,10
