filmId,mean,sum
112858,8.0,24
112861,2.75,11
112863,9.272727272727273,204
112866,5.25,21
112868,2.75,11
112870,10.0,10
112872,10.0,10
112874,5.0,5
112876,6.866666666666666,103
112880,1.0,1
112883,4.0,12
112884,5.428571428571429,38
112889,6.25,25
112892,9.571428571428571,67
112897,4.758620689655173,138
112902,7.0,7
112903,7.333333333333333,176
112904,7.333333333333333,22
112908,8.714285714285714,61
112913,4.0,4
112915,8.0,16
112920,1.0,1
112923,8.666666666666666,26
112930,8.0,16
112934,1.0,3
112941,5.833333333333333,35
112944,3.888888888888889,70
112948,10.0,10
112949,6.0,30
112956,2.0,2
112959,7.777777777777778,70
112960,2.2142857142857144,31
112961,7.0,7
112965,6.777777777777778,61
112966,2.3529411764705883,40
112968,8.666666666666666,26
112969,3.0,3
112972,10.0,10
112973,3.3098591549295775,235
112974,2.75,22
112977,10.0,10
112980,7.909090909090909,87
112984,8.0,40
112986,3.25,52
112988,5.153846153846154,67
112990,1.0,1
112997,5.7272727272727275,63
113004,10.0,10
113005,10.0,10
113006,4.857142857142857,34
113008,7.333333333333333,22
113009,3.25,13
113011,1.6666666666666667,5
113012,7.9,79
113015,1.0,4
113018,5.0,5
113023,1.5,9
113025,10.0,10
113028,1.0,3
113029,10.0,20
113030,9.0,9
113031,4.75,38
113032,8.0,8
113034,10.0,10
113035,8.666666666666666,26
113041,5.636363636363637,62
113043,8.0,16
113047,3.0,3
113049,7.333333333333333,88
113057,2.8,14
113058,2.6,13
113066,4.666666666666667,14
113069,5.0,5
113070,3.2142857142857144,45
113072,9.8,147
113073,5.833333333333333,35
113074,5.0,80
113081,1.0,1
113083,1.0,1
113085,1.0,3
113088,6.224489795918367,305
113089,2.84,213
113093,5.2727272727272725,58
113096,8.0,32
113099,3.6666666666666665,22
113101,6.0,18
113106,6.5,91
113108,4.0,8
113109,9.5,19
113115,5.857142857142857,41
113116,7.0,42
113117,8.0,48
113123,5.593220338983051,330
113128,5.5,22
113130,4.0,8
113134,6.0,6
113136,6.3076923076923075,82
113139,2.0,2
113142,7.0,14
113152,5.0,5
113157,10.0,2790
113162,7.0,7
113165,3.0,21
113166,10.0,50
113171,9.0,9
113176,3.0,3
113181,6.857142857142857,48
113183,5.0,5
113184,3.3333333333333335,20
113185,10.0,10
113191,10.0,10
113193,5.636363636363637,186
113194,2.7,27
113197,6.25,25
113198,7.0,70
113206,9.0,27
113207,2.0,2
113209,5.0,40
113211,1.0,1
113212,5.5,11
113214,6.571428571428571,46
113216,7.166666666666667,258
113218,6.0,96
113221,2.2,11
113225,10.0,10
113229,7.0,21
113235,6.0,6
113241,3.0,3
113242,7.5,30
113244,8.0,8
113249,1.0,1
113250,6.0,6
113258,7.230769230769231,94
113259,4.333333333333333,13
113261,6.029126213592233,621
113262,1.9393939393939394,64
113269,3.3333333333333335,10
113275,3.0,15
113280,10.0,40
113281,7.333333333333333,44
113286,5.5,33
113289,5.5,22
113291,1.0,1
113294,5.0,5
113301,5.4,27
113302,7.333333333333333,22
113305,5.0,5
113306,9.5,19
113307,6.857142857142857,48
113310,2.25,18
113312,3.0,9
113317,5.4,54
113318,10.0,20
113320,6.0,54
113322,1.0,1
113323,10.0,10
113327,7.0,7
113328,6.714285714285714,47
113329,1.0,1
113334,5.0,5
113336,6.0,96
113340,6.5,182
113346,4.0,8
113352,5.866666666666666,176
113355,7.0,42
113356,2.142857142857143,15
113358,9.333333333333334,28
113360,6.0,18
113366,9.5,19
113367,10.0,10
113370,7.5,15
113373,10.0,20
113374,5.0,10
113380,9.0,9
113382,5.0,5
113385,7.5,15
113386,10.0,10
113392,1.0,2
113395,7.0,70
113400,9.777777777777779,88
113401,7.806451612903226,242
113402,3.5757575757575757,118
113403,5.2592592592592595,142
113404,1.0,4
113410,3.25,13
113412,3.2,16
113420,5.111111111111111,92
113422,7.5,15
113423,5.8,29
113424,2.0,2
113428,9.2,46
113432,5.0,5
113434,5.0,5
113439,3.4,17
113440,8.6,43
113441,6.0,6
113443,1.0,2
113444,3.772727272727273,83
113445,4.0,12
113451,4.5,9
113454,4.0,4
113456,3.8333333333333335,23
113459,6.0,12
113460,4.666666666666667,14
113464,7.0,21
113467,7.5,15
113470,6.0,6
113473,7.4,74
113478,8.0,16
113479,9.0,27
113481,10.0,20
113483,1.2857142857142858,9
113484,4.0,16
113486,6.5,13
113491,4.333333333333333,13
113494,5.857142857142857,41
113497,10.0,10
113498,7.5,15
113502,6.0,48
113503,1.0,7
113510,3.5,7
113514,2.0,2
113516,5.25,42
113521,1.0,2
113522,8.26086956521739,190
113528,10.0,10
113535,5.0588235294117645,86
113540,1.0,1
113541,6.0,6
113542,8.588709677419354,1065
113543,4.923076923076923,256
113544,5.717948717948718,223
113547,10.0,10
113552,5.0,25
113553,9.5,76
113554,10.0,50
113557,9.0,18
113560,10.0,20
113561,5.3076923076923075,69
113563,10.0,10
113566,6.2,31
113567,9.0,9
113570,5.5,11
113573,4.9,49
113580,2.289473684210526,87
113587,3.0,3
113590,2.5,15
113592,10.0,10
113593,3.0,3
113594,10.0,10
113596,1.0,1
113600,7.111111111111111,64
113601,2.6666666666666665,8
113607,5.875,47
113610,10.0,420
113613,2.5,5
113618,10.0,10
113620,7.25,87
113623,10.0,30
113624,10.0,10
113625,6.357142857142857,89
113630,7.0,126
113632,1.0,1
113636,7.085714285714285,248
113642,5.723684210526316,435
113645,6.0,24
113647,2.3333333333333335,7
113649,1.0,1
113653,10.0,10
113658,2.0,2
113660,4.4,22
113666,1.0,11
113672,6.0,12
113678,7.5,15
113684,10.0,10
113687,4.2,42
113688,10.0,10
113691,7.0,7
113701,5.5,11
113702,8.5,17
113703,6.5,26
113706,5.4,27
113709,8.0,8
113710,10.0,10
113713,7.142857142857143,50
113718,4.5,9
113719,9.0,18
113722,5.428571428571429,38
113723,7.0,7
113732,10.0,20
113733,6.0,6
113734,3.0,6
113737,6.323529411764706,215
113740,8.991666666666667,1079
113745,2.3846153846153846,62
113750,5.0,80
113755,1.0,1
113759,1.0,1
113760,5.0,5
113764,6.0,12
113765,6.666666666666667,20
113768,3.857142857142857,54
113772,2.0,6
113780,3.25,13
113791,4.75,38
113793,7.75,62
113794,8.817567567567568,1305
113795,8.0,8
113797,7.285714285714286,51
113806,7.0,56
113807,5.0,5
113808,2.7358490566037736,145
113819,10.0,10
113823,3.6666666666666665,11
113825,9.0,9
113828,9.666666666666666,29
113829,10.0,40
113834,3.0,6
113836,2.0,2
113837,5.0,5
113839,10.0,10
113844,4.428571428571429,31
113845,7.333333333333333,22
113846,2.0,2
113849,6.5,26
113853,2.0,10
113858,5.5,11
113862,7.176470588235294,122
113863,9.333333333333334,28
113868,1.0,3
113871,9.0,9
113876,5.555555555555555,50
113877,8.0,40
113879,8.5,17
113882,6.166666666666667,37
113884,3.2,16
113892,6.2105263157894735,118
113901,7.0,7
113903,5.285714285714286,37
113907,10.0,10
113910,9.0,9
113911,6.0,36
113913,5.333333333333333,32
113914,9.0,18
113916,9.862068965517242,572
113917,10.0,20
113921,9.771186440677965,1153
113922,9.521739130434783,219
113927,8.333333333333334,25
113928,6.761904761904762,142
113933,2.0,2
113934,6.8,34
113935,2.0,4
113936,6.666666666666667,20
113937,5.0,5
113939,3.0,9
113940,9.0,36
113942,2.125,17
113947,9.0,9
113949,6.666666666666667,20
113951,3.5,7
113953,2.875,115
113956,1.0,4
113960,3.0,3
113962,3.3157894736842106,63
113963,7.4,37
113964,5.0,25
113965,7.25,145
113967,1.0,7
113969,3.0,9
113971,3.5,7
113972,5.125,41
113975,5.0,15
113976,5.0,5
113977,6.0,24
113979,5.0,10
113981,6.25,25
113983,4.5,18
113986,3.0,3
113987,4.5,9
113988,6.0,6
113989,9.333333333333334,140
113991,5.833333333333333,35
113995,7.0,7
114000,5.333333333333333,96
114001,3.75,15
114010,8.0,8
114012,6.6,33
114013,4.0,4
114014,9.6,48
114020,9.0,9
114022,9.5,95
114023,4.833333333333333,29
114024,5.5,11
114026,1.0,1
114027,4.555555555555555,41
114034,9.666666666666666,58
114037,10.0,10
114041,4.25,17
114042,7.0,14
114044,4.0,12
114045,4.8,48
114050,4.0,16
114054,1.0,1
114055,6.142857142857143,43
114057,6.0,12
114059,8.545454545454545,94
114060,10.0,10
114062,1.5,3
114063,4.0,4
114065,10.0,10
114068,9.0,108
114072,5.0,5
114075,5.5,44
114079,8.0,24
114080,6.0,6
114082,2.0,2
114086,2.0,2
114087,6.0,6
114090,2.75,11
114091,4.545454545454546,50
114093,4.666666666666667,14
114094,10.0,10
114099,5.0,15
114100,6.0,6
114117,3.5,7
114120,8.0,8
114123,6.0,24
114126,4.0,16
114128,6.0,6
114132,1.0,1
114133,10.0,10
114138,6.0,48
114141,5.285714285714286,37
114144,6.0,6
114148,8.6,43
114149,7.0,7
114153,10.0,10
114156,6.839285714285714,383
114160,7.0,7
114166,10.0,10
114167,7.5,15
114168,4.666666666666667,14
114172,1.588235294117647,27
114173,10.0,40
114176,10.0,10
114178,3.0,3
114180,6.142857142857143,43
114181,2.5,5
114182,2.0,2
114186,10.0,10
114190,3.111111111111111,28
114195,5.666666666666667,119
114199,4.285714285714286,30
114201,2.0,18
114204,7.517857142857143,421
114205,9.0,45
114209,10.0,10
114211,10.0,10
114214,5.5,66
114215,6.0,18
114217,6.4,32
114220,3.0,3
114221,10.0,20
114233,3.8,19
114235,10.0,30
114238,9.163934426229508,559
114240,4.0,4
114243,6.0,6
114244,10.0,10
114249,8.0,8
114250,4.357142857142857,61
114251,7.5,60
114253,1.0,1
114262,9.0,18
114279,3.142857142857143,22
114281,2.5,5
114283,7.6,76
114293,7.6,38
114297,5.090909090909091,56
114298,6.8,34
114300,2.1,21
114302,4.5,9
114314,2.25,9
114315,6.166666666666667,37
114317,5.0,10
114318,5.0,10
114324,9.0,18
114325,8.4,42
114326,5.833333333333333,35
114329,8.5,34
114331,6.666666666666667,40
114332,2.34375,75
114333,10.0,10
114334,10.0,10
114335,4.466666666666667,67
114340,3.0,3
114345,5.8,29
114349,1.0,2
114352,3.6923076923076925,48
114353,7.25,29
114354,9.808510638297872,461
114356,8.4,84
114357,5.0,5
114358,10.0,10
114359,4.5,9
114360,5.714285714285714,40
114362,5.267857142857143,590
114363,1.8181818181818181,20
114364,5.5,11
114366,2.75,11
114373,5.0,35
114374,2.0,2
114375,3.1666666666666665,19
114376,9.706896551724139,563
114384,5.0,10
114387,6.5,13
114390,7.0,28
114391,5.0,20
114393,10.0,10
114396,6.5,13
114406,5.142857142857143,72
114410,1.75,28
114411,5.0,10
114412,7.0,7
114415,2.625,21
114416,9.0,36
114417,10.0,770
114421,2.3,23
114422,5.833333333333333,35
114426,5.909090909090909,390
114428,7.5,15
114429,2.0,2
114430,7.0,7
114438,9.5,19
114442,8.142857142857142,57
114450,7.318181818181818,161
114453,6.5,13
114456,3.0,12
114457,8.057471264367816,701
114462,5.2,26
114465,7.666666666666667,23
114467,10.0,30
114469,6.0,6
114471,4.368421052631579,83
114472,2.3333333333333335,7
114474,7.6,114
114475,4.666666666666667,14
114481,5.0,15
114482,7.444444444444445,67
114483,10.0,10
114485,9.0,9
114489,7.666666666666667,23
114491,1.0,6
114494,4.0,4
114497,4.285714285714286,30
114500,2.25,9
114506,7.5,15
114507,4.0,8
114514,10.0,40
114518,10.0,10
114519,4.6,23
114523,7.4,74
114526,2.2857142857142856,16
114528,10.0,10
114534,5.1,51
114536,7.0,7
114539,1.0,2
114542,10.0,10
114548,5.75,23
114551,8.5,17
114552,6.909090909090909,76
114555,5.4,27
114557,10.0,10
114558,1.5,27
114560,5.0,25
114563,8.0,96
114566,5.333333333333333,16
114567,3.0,3
114568,4.0,16
114569,4.142857142857143,29
114570,4.0,16
114574,4.0,4
114575,10.0,10
114576,4.125,33
114577,10.0,1090
114580,2.3333333333333335,7
114582,7.0,7
114583,1.0,1
114584,4.0,32
114586,10.0,10
114595,5.5,22
114596,4.6875,75
114597,6.714285714285714,47
114603,3.5,14
114612,3.5,14
114613,2.0764705882352943,353
114614,5.5,11
114620,1.0,1
114630,5.0,15
114633,5.0,5
114636,7.142857142857143,150
114641,6.0,6
114642,4.6,23
114643,6.0,12
114645,9.0,18
114655,7.0,28
114656,3.0714285714285716,43
114658,4.125,33
114664,5.444444444444445,49
114667,6.0,18
114671,3.0,3
114672,8.0,16
114674,1.0,1
114676,8.5,17
114679,7.363636363636363,81
114681,10.0,10
114685,7.0,7
114687,3.0,9
114688,8.3,83
114691,2.0,2
114695,10.0,20
114696,1.0,1
114698,2.0,2
114699,8.470588235294118,144
114710,8.0,224
114711,5.333333333333333,16
114713,5.262295081967213,321
114715,9.571428571428571,67
114718,2.3793103448275863,69
114720,7.0,14
114721,10.0,10
114722,2.8,28
114723,8.307692307692308,108
114730,5.5,11
114732,10.0,10
114739,2.25,9
114744,7.4,37
114745,1.0,2
114749,6.0,6
114750,7.333333333333333,22
114753,9.0,9
114754,5.421052631578948,103
114758,7.0,84
114762,9.0,9
114764,5.428571428571429,38
114777,1.0,1
114779,7.0,7
114782,7.75,31
114783,4.225,338
114784,7.193548387096774,223
114785,7.0,14
114786,10.0,10
114787,10.0,10
114789,10.0,10
114791,8.0,24
114794,10.0,20
114795,3.5,7
114796,6.5,26
114803,3.0,3
114805,5.384615384615385,70
114807,2.5714285714285716,18
114810,7.0,14
114813,10.0,10
114815,7.4324324324324325,275
114816,9.571428571428571,67
114823,5.0,25
114826,10.0,10
114830,3.0,9
114833,10.0,50
114834,3.25,13
114837,4.5,9
114840,10.0,10
114843,3.5,28
114844,6.0,12
114848,9.5,19
114852,7.6923076923076925,200
114854,6.5,13
114857,3.8125,61
114858,3.625,29
114859,6.4,64
114865,7.2,72
114871,5.333333333333333,16
114877,10.0,10
114882,5.0,5
114883,5.6,28
114887,5.333333333333333,16
114892,6.0,6
114895,3.0,15
114896,5.0,5
114899,2.5555555555555554,23
114900,4.4,22
114905,2.0,6
114906,4.5,9
114909,1.8888888888888888,17
114910,6.0,24
114914,6.0,6
114918,5.0,5
114920,5.0,55
114921,10.0,20
114922,4.0,4
114930,5.0,20
114933,2.0,2
114934,4.666666666666667,14
114936,3.5,14
114939,10.0,30
114941,4.666666666666667,28
114946,6.666666666666667,20
114950,7.666666666666667,23
114951,4.666666666666667,14
114952,5.0,10
114957,6.0,6
114968,8.031746031746032,506
114970,1.0,1
114971,5.421052631578948,103
114973,2.6363636363636362,29
114974,4.4,22
114979,8.210526315789474,156
114982,5.5,11
114986,2.4285714285714284,17
114990,8.333333333333334,25
114991,8.0,8
114992,1.0,10
114993,7.583333333333333,91
115002,10.0,40
115004,1.7,17
115005,4.4,22
115007,1.0,1
115013,4.666666666666667,28
115016,8.0,88
115017,5.0,5
115019,2.5,25
115023,1.0,3
115025,2.0,2
115026,7.0,7
115029,7.384615384615385,96
115036,4.0,4
115038,4.5,9
115043,8.0,8
115046,10.0,10
115051,4.0,4
115052,7.0,63
115053,5.333333333333333,32
115054,4.5,9
115056,5.0,15
115062,3.5,7
115064,5.25,42
115065,4.0,12
115071,8.0,80
115075,4.0,12
115077,3.5,14
115078,3.0,3
115081,10.0,30
115083,8.0,40
115084,7.733333333333333,116
115087,5.625,45
115095,5.2727272727272725,58
115105,5.0,5
115106,10.0,10
115108,2.0,4
115109,4.444444444444445,40
115112,3.2857142857142856,23
115114,6.076923076923077,79
115115,1.0,1
115117,5.225,209
115125,5.4,27
115127,6.578947368421052,500
115128,5.833333333333333,35
115129,7.0,98
115131,8.777777777777779,79
115132,2.5,15
115134,5.0,15
115139,10.0,10
115141,6.571428571428571,46
115144,6.5,13
115145,5.0,5
115146,9.513513513513514,352
115152,7.661016949152542,452
115157,10.0,20
115158,3.0,27
115159,10.0,10
115161,4.0,12
115163,1.6,16
115164,9.0,9
115167,10.0,10
115172,5.571428571428571,39
115173,4.5,9
115176,7.666666666666667,23
115178,5.333333333333333,16
115179,1.0,1
115184,6.75,162
115192,9.808510638297872,461
115194,3.0,6
115196,6.333333333333333,19
115199,5.2105263157894735,99
115207,5.0,5
115208,6.0,12
115209,6.444444444444445,174
115210,10.0,10
115212,5.606060606060606,185
115213,5.0,5
115214,7.0,7
115221,4.0,4
115226,1.8571428571428572,13
115227,10.0,10
115233,3.0,3
115235,7.658536585365853,314
115236,6.8,34
115238,5.0,5
115239,6.833333333333333,41
115242,3.2,32
115245,2.5,10
115248,5.2,26
115249,10.0,70
115250,8.0,8
115253,5.333333333333333,16
115256,7.333333333333333,22
115257,9.0,9
115259,2.375,19
115261,7.793103448275862,226
115265,10.0,10
115267,9.333333333333334,336
115269,4.333333333333333,13
115271,5.0,10
115277,4.0,4
115279,10.0,20
115282,4.0,8
115283,6.0,6
115284,2.0,2
115285,8.5,17
115289,8.0,16
115293,7.127659574468085,335
115295,1.0,3
115296,6.5,13
115306,6.833333333333333,41
115307,3.6666666666666665,22
115311,10.0,10
115312,8.142857142857142,57
115315,6.35,127
115316,8.6,43
115321,1.8571428571428572,13
115325,10.0,10
115328,4.5,27
115331,5.444444444444445,49
115333,5.0,5
115338,6.0,12
115341,8.666666666666666,26
115343,4.0,4
115346,10.0,10
115347,6.714285714285714,47
115348,10.0,10
115349,8.2,41
115356,9.666666666666666,29
115357,2.0,4
115358,4.75,38
115361,7.0,28
115362,4.0,4
115365,4.115384615384615,107
115367,9.921052631578947,377
115368,1.0,1
115369,6.5,26
115375,2.0,2
115378,10.0,30
115381,5.4375,87
115387,9.0,18
115388,3.6666666666666665,11
115389,1.7777777777777777,16
115392,6.333333333333333,19
115395,2.727272727272727,30
115399,7.142857142857143,100
115400,5.6,56
115401,3.9642857142857144,111
115403,3.0,9
115406,8.5,17
115415,7.571428571428571,53
115417,9.0,45
115419,4.333333333333333,13
115425,8.0,8
115430,2.0,2
115443,3.0,9
115450,5.7894736842105265,110
115451,8.285714285714286,174
115453,9.0,90
115455,10.0,50
115456,6.555555555555555,59
115460,1.0,1
115461,6.0,6
115468,1.75,7
115470,10.0,20
115472,5.5,11
115474,10.0,40
115476,7.0,7
115478,7.0,7
115479,4.5,27
115480,7.7439024390243905,635
115485,2.6666666666666665,8
115489,6.8,34
115491,5.0,10
115497,6.333333333333333,19
115500,6.0,6
115502,5.714285714285714,40
115503,5.0,5
115505,4.75,19
115506,1.0,1
115507,10.0,10
115510,5.6,56
115516,3.7777777777777777,34
115518,8.35135135135135,309
115520,7.382352941176471,251
115521,6.0,6
115522,1.0,1
115523,10.0,20
115533,4.25,17
115535,10.0,10
115537,3.0,3
115541,10.0,10
115542,7.0,7
115544,10.0,10
115550,7.0,7
115555,10.0,10
115556,9.0,9
115557,5.0,5
115565,7.511111111111111,338
115570,2.5,5
115572,3.642857142857143,51
115575,10.0,20
115578,6.0,12
115582,10.0,290
115585,3.0,3
115589,5.666666666666667,34
115595,9.142857142857142,64
115596,7.545454545454546,166
115601,4.166666666666667,25
115603,3.0,9
115604,10.0,20
115605,9.0,9
115606,1.0,2
115607,3.0,6
115610,6.0,6
115613,7.0,21
115620,5.0,5
115622,3.0,75
115624,4.916666666666667,59
115625,6.222222222222222,56
115636,5.7,57
115640,3.2916666666666665,79
115641,10.0,650
115643,5.166666666666667,31
115645,3.4,17
115646,9.0,9
115651,5.25,21
115653,1.0,1
115656,5.866666666666666,88
115660,5.666666666666667,17
115666,6.444444444444445,58
115667,10.0,20
115669,8.0,8
115671,1.0,4
115674,2.75,22
115675,8.729411764705882,742
115676,10.0,10
115677,4.25,17
115683,4.75,19
115684,8.0,16
115685,3.090909090909091,34
115687,6.0,6
115707,1.0,1
115715,5.0,5
115716,7.2,36
115717,1.0,2
115719,10.0,20
115720,3.5,7
115721,1.0,1
115725,5.6923076923076925,74
115728,7.6,38
115732,9.780701754385966,1115
115733,6.5,52
115734,10.0,10
115736,1.0,1
115737,4.894736842105263,93
115739,8.0,16
115740,5.928571428571429,83
115747,5.181818181818182,114
115750,7.0,7
115757,7.2,36
115759,5.0,20
115760,1.0,1
115761,7.0,7
115767,1.0,1
115768,4.0,4
115769,3.5,7
115773,8.0,32
115775,5.0,5
115778,6.647058823529412,113
115780,3.142857142857143,22
115783,3.0,3
115787,4.868421052631579,185
115788,10.0,10
115789,7.75,31
115791,10.0,10
115792,5.25,21
115793,4.666666666666667,14
115796,4.0,4
115800,10.0,20
115801,7.0,7
115805,8.0,16
115807,6.0,6
115809,5.0,30
115817,8.5,17
115818,2.6666666666666665,16
115819,3.3333333333333335,10
115820,1.0,5
115823,1.5,6
115824,7.625,61
115827,3.3333333333333335,60
115829,10.0,10
115831,3.25,13
115833,1.0,1
115834,6.0,6
115835,4.714285714285714,33
115837,8.470588235294118,144
115839,5.0,5
115842,8.5,17
115844,1.0,1
115847,3.0,3
115851,5.5,22
115852,5.333333333333333,96
115855,2.0,2
115856,5.7272727272727275,63
115857,8.0,8
115859,6.0,6
115862,7.6,38
115866,7.0,7
115867,10.0,20
115872,5.0,15
115877,5.517241379310345,160
115879,2.5416666666666665,61
115880,3.0,21
115886,1.0,3
115888,5.0,15
115889,3.0,6
115890,2.0,2
115892,9.166666666666666,55
115895,2.5,5
115899,7.076923076923077,92
115901,5.0,5
115911,9.0,9
115918,8.0,16
115922,4.625,37
115925,2.3333333333333335,7
115928,7.25,29
115930,4.666666666666667,14
115935,9.0,72
115938,3.0,3
115940,2.5,5
115944,9.804347826086957,451
115945,3.0,3
115955,3.0,6
115956,4.2,42
115957,7.266666666666667,109
115958,5.0,5
115961,8.5,17
115963,8.25,33
115965,4.0,8
115967,6.0,12
115968,2.875,23
115975,8.5,17
115976,5.0,25
115977,7.0,21
115978,1.0,1
115979,4.0588235294117645,69
115981,6.6,33
115992,2.5,15
115995,7.333333333333333,66
115996,9.0,144
115997,10.0,10
115998,5.5,11
116000,3.8333333333333335,69
116004,3.5,7
116006,3.75,45
116010,5.5,11
116011,6.0,18
116015,6.5,156
116017,6.0,6
116020,3.8333333333333335,23
116021,3.0,18
116024,7.909090909090909,87
116026,2.125,17
116029,7.0,7
116034,4.333333333333333,13
116040,1.0,1
116057,10.0,30
116061,6.0,36
116062,10.0,60
116067,7.0,21
116068,4.0,20
116071,6.0,6
116072,7.0,7
116077,4.333333333333333,26
116082,1.5,6
116083,5.0,10
116084,8.2,41
116087,6.75,27
116089,3.0,6
116095,10.0,10
116101,1.0,2
116102,1.0,1
116112,8.0,8
116117,3.0,3
116121,10.0,10
116122,10.0,10
116126,10.0,30
116127,10.0,390
116128,6.875,55
116130,9.6,144
116131,10.0,20
116132,6.666666666666667,20
116133,5.428571428571429,38
116135,5.5,11
116141,8.777777777777779,79
116142,6.8,34
116151,4.75,19
116152,2.0,8
116157,6.0,12
116162,5.882352941176471,100
116165,7.5,15
116168,8.0,16
116171,5.5,11
116172,10.0,10
116173,3.066666666666667,46
116174,10.0,10
116176,3.7142857142857144,26
116177,1.6666666666666667,5
116179,1.0,1
116181,9.0,9
116185,6.5,13
116186,10.0,10
116190,10.0,10
116193,9.666666666666666,29
116196,6.857142857142857,48
116198,1.4,14
116204,9.25,37
116205,9.5,19
116216,1.0,1
116217,1.0,4
116219,6.3076923076923075,82
116223,10.0,10
116224,4.0,8
116226,6.2,31
116231,4.285714285714286,30
116232,1.0,1
116235,8.75,35
116237,5.833333333333333,70
116239,7.0,42
116240,6.095238095238095,128
116244,2.875,23
116245,1.5,3
116254,5.0,5
116255,5.555555555555555,50
116256,5.0,10
116259,5.0,5
116264,2.5,25
116266,6.666666666666667,20
116271,6.0,12
116276,9.0,9
116278,10.0,10
116280,5.0,10
116284,1.0,2
116288,6.428571428571429,45
116290,7.0,49
116291,6.2631578947368425,119
116296,10.0,10
116297,8.0,8
116299,10.0,10
116300,6.0,12
116307,1.5,3
116309,8.0,8
116313,2.7333333333333334,41
116320,2.0,2
116321,6.666666666666667,20
116324,6.75,108
116327,3.5,14
116328,4.0,4
116329,2.0,2
116330,4.25,34
116332,2.3333333333333335,7
116333,9.791666666666666,235
116334,3.0,3
116340,6.0,12
116346,7.7105263157894735,293
116347,8.0,8
116353,10.0,20
116354,9.0,9
116359,9.0,18
116364,7.2,36
116367,9.875,79
116369,5.5,11
116371,10.0,40
116372,7.666666666666667,207
116375,6.5,13
116376,6.833333333333333,41
116377,9.0,27
116378,10.0,10
116381,8.0,32
116382,5.0,5
116383,1.5,3
116384,6.0,18
116385,9.0,36
116387,10.0,10
116388,3.6363636363636362,40
116392,1.0,1
116396,5.0,5
116397,1.0,2
116400,9.293333333333333,697
116401,4.0,4
116405,7.0,28
116406,6.8,68
116408,4.0,4
116411,8.0,40
116422,5.75,23
116428,8.5,391
116431,8.857142857142858,186
116432,10.0,10
116435,7.5,30
116438,8.857142857142858,62
116442,2.5714285714285716,18
116444,8.76923076923077,114
116446,3.6666666666666665,22
116449,9.0,378
116457,7.666666666666667,23
116458,5.4,27
116463,8.692307692307692,113
116464,5.375,43
116467,4.0,4
116470,4.571428571428571,64
116472,4.5,27
116475,3.8333333333333335,23
116481,9.0,63
116485,9.5,19
116487,7.75,31
116492,1.0,1
116494,7.333333333333333,22
116495,7.363636363636363,81
116503,2.0,2
116506,6.714285714285714,47
116510,9.142857142857142,64
116511,9.0,18
116525,2.0,14
116528,6.222222222222222,56
116529,2.0,14
116530,1.0,3
116533,4.833333333333333,29
116540,10.0,10
116542,4.647058823529412,79
116543,6.166666666666667,37
116544,3.0,3
116553,6.0,6
116558,6.0,6
116559,7.285714285714286,51
116561,4.75,19
116562,7.0,35
116567,6.333333333333333,19
116573,3.5,7
116575,9.0,9
116576,9.0,9
116580,4.333333333333333,13
116581,6.333333333333333,19
116582,7.0,7
116586,6.0,6
116588,1.0,1
116590,10.0,10
116594,4.0,8
116597,10.0,10
116600,10.0,20
116602,4.75,19
116608,2.0,2
116614,4.583333333333333,55
116619,5.0,10
116621,10.0,10
116625,2.6666666666666665,8
116627,2.0,2
116628,8.5,68
116630,4.833333333333333,29
116632,8.0,16
116633,8.64,216
116637,7.75,31
116638,1.0,4
116639,10.0,10
116640,5.625,90
116642,10.0,20
116644,1.0,5
116651,1.0,2
116653,6.5,26
116654,3.3333333333333335,10
116657,1.3333333333333333,4
116665,6.0,12
116667,2.8,14
116678,8.0,8
116679,4.25,17
116681,1.0,1
116683,2.8,14
116686,3.5,7
116687,10.0,30
116690,6.0,54
116692,2.5,10
116695,5.333333333333333,16
116698,1.3636363636363635,15
116705,5.285714285714286,37
116707,3.0,3
116710,10.0,10
116712,8.5,17
116713,3.857142857142857,27
116714,9.2,46
116715,7.1,71
116719,8.4,42
116721,5.105263157894737,97
116722,2.0,8
116727,6.75,27
116728,6.4,64
116729,2.0,2
116732,2.5,5
116733,9.0,45
116740,5.5,22
116741,10.0,20
116742,10.0,60
116744,8.0,48
116746,4.5,9
116747,4.533333333333333,68
116750,10.0,20
116752,3.6666666666666665,22
116756,4.25,17
116759,1.0,3
116761,1.8571428571428572,13
116763,4.0,4
116765,5.5,44
116768,8.0,8
116777,5.0,5
116779,5.5,11
116780,1.0,1
116782,7.0,7
116785,10.0,20
116789,6.333333333333333,19
116790,7.5,15
116793,1.0714285714285714,15
116798,2.4285714285714284,17
116802,8.0,32
116803,3.8,19
116805,3.0,6
116808,1.0,1
116809,10.0,40
116810,5.166666666666667,31
116814,10.0,20
116817,4.333333333333333,13
116820,10.0,10
116822,5.0,10
116823,6.0,12
116825,4.444444444444445,40
116827,1.0,2
116828,4.0,4
116829,2.375,19
116830,4.285714285714286,90
116832,6.75,135
116834,1.2666666666666666,19
116835,1.0,5
116836,9.0,9
116842,4.166666666666667,25
116843,10.0,10
116844,3.0,36
116846,10.0,20
116851,7.25,29
116854,9.5,19
116859,6.944444444444445,125
116860,1.6666666666666667,25
116867,9.0,9
116868,10.0,10
116870,2.0,10
116874,9.666666666666666,29
116878,1.5,3
